"u","connectivity","offsets","types","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.71001,3,3407921,0,1,0.447,0.447,0.0013969,0
0.71579,3,3407921,0,1,0.448,0.448,0.0014,0
0.72156,0,3211308,0,1,0.449,0.449,0.0014031,0
0.72734,0,3211308,0,1,0.45,0.45,0.0014063,0
0.73412,343597382,3211310,0,1,0.451,0.451,0.0014094,0
0.7409,1077544878,2883636,0,1,0.452,0.452,0.0014125,0
0.74767,1077544878,2883636,0,1,0.453,0.453,0.0014156,0
0.75438,2576980378,2883632,0,1,0.454,0.454,0.0014188,0
0.76107,1078163865,2883632,0,1,0.455,0.455,0.0014219,0
0.76777,1078163865,2883632,0,1,0.456,0.456,0.001425,0
0.77357,3,2883633,0,1,0.457,0.457,0.0014281,0
0.77908,0,3014705,0,1,0.458,0.458,0.0014313,0
0.78458,0,3014705,0,1,0.459,0.459,0.0014344,0
0.78891,2405181685,3670064,0,1,0.46,0.46,0.0014375,0
0.79252,2405181685,3670064,0,1,0.461,0.461,0.0014406,0
0.79614,1077687746,3604526,0,1,0.462,0.462,0.0014437,0
0.79874,3951369913,4980793,0,1,0.463,0.463,0.0014469,0
0.80031,3951369913,4980793,0,1,0.464,0.464,0.00145,0
0.80188,1078450257,3145781,0,1,0.465,0.465,0.0014531,0
0.80277,1,3407916,0,1,0.466,0.466,0.0014562,0
0.80253,1,3407916,0,1,0.467,0.467,0.0014594,0
0.80228,0,3014711,0,1,0.468,0.468,0.0014625,0
0.80168,2233382993,3604534,59,1,0.469,0.469,0.0014656,0
0.8,2233382993,3604534,59,1,0.47,0.47,0.0014687,0
0.79832,1077842411,3014764,1,1,0.471,0.471,0.0014719,0
0.79652,515396076,3407926,0,1,0.472,0.472,0.001475,0
0.7938,515396076,3407926,0,1,0.473,0.473,0.0014781,0
0.79109,1078127493,3211309,0,1,0.474,0.474,0.0014813,0
0.78837,1078127493,3211309,0,1,0.475,0.475,0.0014844,0
0.78496,1,3407918,0,1,0.476,0.476,0.0014875,0
0.78155,0,6357043,0,1,0.477,0.477,0.0014906,0
0.77814,0,6357043,0,1,0.478,0.478,0.0014938,0
0.77434,907220461,3014705,0,1,0.479,0.479,0.0014969,0
0.7705,1077850424,3342385,0,1,0.48,0.48,0.0015,0
0.76665,1077850424,3342385,0,1,0.481,0.481,0.0015031,0
0.76262,1619491376,3211308,0,1,0.482,0.482,0.0015063,0
0.75854,1078111509,3211310,0,1,0.483,0.483,0.0015094,0
0.75445,1078111509,3211310,0,1,0.484,0.484,0.0015125,0
0.7503,2,2883635,0,1,0.485,0.485,0.0015156,0
0.74612,0,2883632,0,1,0.486,0.486,0.0015187,0
0.74194,0,2883632,0,1,0.487,0.487,0.0015219,0
0.73775,90381688,2883632,0,1,0.488,0.488,0.001525,0
0.73357,90381688,2883632,0,1,0.489,0.489,0.0015281,0
0.72939,1077878927,2883633,0,1,0.49,0.49,0.0015312,0
0.72523,3482849732,2949169,0,1,0.491,0.491,0.0015344,0
0.72112,3482849732,2949169,0,1,0.492,0.492,0.0015375,0
0.717,2,146109024,0,1,0.493,0.493,0.0015406,0
0.71292,0,0,0,1,0.494,0.494,0.0015438,0
0.70892,0,0,0,1,0.495,0.495,0.0015469,0
0.70492,3607772528,146108592,231,1,0.496,0.496,0.00155,0
0.70093,1078767779,0,1,1,0.497,0.497,0.0015531,0
0.69706,1078767779,0,1,1,0.498,0.498,0.0015563,0
0.6932,2957724183,1185,0,1,0.499,0.499,0.0015594,0
0.68933,1078397367,0,0,1,0.5,0.5,0.0015625,0
0.68561,1078397367,0,0,1,0.501,0.501,0.0015656,0
0.68188,3,150365072,0,1,0.502,0.502,0.0015688,0
0.67816,3,150365072,0,1,0.503,0.503,0.0015719,0
0.67455,0,0,0,1,0.504,0.504,0.001575,0
0.67095,3607772528,2839628960,0,1,0.505,0.505,0.0015781,0
0.66736,3607772528,2839628960,0,1,0.506,0.506,0.0015812,0
0.66385,1078767779,32525,0,1,0.507,0.507,0.0015844,0
0.66036,2576980378,0,0,1,0.508,0.508,0.0015875,0
0.65688,2576980378,0,0,1,0.509,0.509,0.0015906,0
0.65344,1078417817,0,0,1,0.51,0.51,0.0015937,0
0.65003,3,0,0,1,0.511,0.511,0.0015969,0
0.64662,3,0,0,1,0.512,0.512,0.0016,0
0.64322,0,0,0,1,0.513,0.513,0.0016031,0
0.63983,0,0,0,1,0.514,0.514,0.0016062,0
0.63644,3607772528,147285088,0,1,0.515,0.515,0.0016094,0
0.63304,1078767779,0,0,1,0.516,0.516,0.0016125,0
0.62962,1078767779,0,0,1,0.517,0.517,0.0016156,0
0.62621,2196236572,2839628960,0,1,0.518,0.518,0.0016188,0
0.62276,1078438267,32525,0,1,0.519,0.519,0.0016219,0
0.61925,1078438267,32525,0,1,0.52,0.52,0.001625,0
0.61574,2,1,0,1,0.521,0.521,0.0016281,0
0.61221,0,0,0,1,0.522,0.522,0.0016313,0
0.60854,0,0,0,1,0.523,0.523,0.0016344,0
0.60487,3914223490,0,0,1,0.524,0.524,0.0016375,0
0.6012,3914223490,0,0,1,0.525,0.525,0.0016406,0
0.59732,1078751201,0,0,1,0.526,0.526,0.0016438,0
0.59343,1889785610,0,216,1,0.527,0.527,0.0016469,0
0.58954,1889785610,0,216,1,0.528,0.528,0.00165,0
0.58542,1078454845,0,1,1,0.529,0.529,0.0016531,0
0.58126,3,1,0,1,0.53,0.53,0.0016562,0
0.5771,3,1,0,1,0.531,0.531,0.0016594,0
0.5727,0,4,0,1,0.532,0.532,0.0016625,0
0.56823,4294967295,146109208,0,1,0.533,0.533,0.0016656,0
0.56376,4294967295,146109208,0,1,0.534,0.534,0.0016687,0
0.55907,1078730751,0,0,1,0.535,0.535,0.0016719,0
0.55426,1889785610,0,0,1,0.536,0.536,0.001675,0
0.54945,1889785610,0,0,1,0.537,0.537,0.0016781,0
0.54447,1078454845,0,0,1,0.538,0.538,0.0016813,0
0.53931,3,0,0,1,0.539,0.539,0.0016844,0
0.53416,3,0,0,1,0.54,0.54,0.0016875,0
0.52888,0,0,0,1,0.541,0.541,0.0016906,0
0.52339,0,0,0,1,0.542,0.542,0.0016938,0
0.51791,0,0,0,1,0.543,0.543,0.0016969,0
0.51235,0,0,0,1,0.544,0.544,0.0017,0
0.50658,0,0,0,1,0.545,0.545,0.0017031,0
0.5008,0,0,0,1,0.546,0.546,0.0017063,0
0.495,0,0,0,1,0.547,0.547,0.0017094,0
0.48899,0,0,0,1,0.548,0.548,0.0017125,0
0.48297,1057,1057,0,1,0.549,0.549,0.0017156,0
0.47696,0,0,0,1,0.55,0.55,0.0017187,0
0.47079,0,0,0,1,0.551,0.551,0.0017219,0
0.46461,138762432,138762432,0,1,0.552,0.552,0.001725,0
0.45843,138762432,138762432,0,1,0.553,0.553,0.0017281,0
0.45219,0,0,0,1,0.554,0.554,0.0017312,0
0.44593,146109104,2839629968,0,1,0.555,0.555,0.0017344,0
0.43967,146109104,2839629968,0,1,0.556,0.556,0.0017375,0
0.43342,0,32525,0,1,0.557,0.557,0.0017406,0
0.42718,0,138762432,6,1,0.558,0.558,0.0017437,0
0.42093,0,138762432,6,1,0.559,0.559,0.0017469,0
0.41474,0,0,2,1,0.56,0.56,0.00175,0
0.40859,0,66443952,0,1,0.561,0.561,0.0017531,0
0.40245,0,66443952,0,1,0.562,0.562,0.0017563,0
0.39639,0,0,0,1,0.563,0.563,0.0017594,0
0.39043,0,0,0,1,0.564,0.564,0.0017625,0
0.38447,0,0,0,1,0.565,0.565,0.0017656,0
0.37861,0,0,0,1,0.566,0.566,0.0017688,0
0.37291,0,0,0,1,0.567,0.567,0.0017719,0
0.36721,0,0,0,1,0.568,0.568,0.001775,0
0.3616,0,0,0,1,0.569,0.569,0.0017781,0
0.35623,0,0,0,1,0.57,0.57,0.0017813,0
0.35087,0,0,0,1,0.571,0.571,0.0017844,0
0.34555,0,0,0,1,0.572,0.572,0.0017875,0
0.34056,0,0,0,1,0.573,0.573,0.0017906,0
0.33558,0,0,0,1,0.574,0.574,0.0017937,0
0.3306,0,0,0,1,0.575,0.575,0.0017969,0
0.32603,0,0,0,1,0.576,0.576,0.0018,0
0.32147,0,176,0,1,0.577,0.577,0.0018031,0
0.3169,0,176,0,1,0.578,0.578,0.0018062,0
0.31272,0,0,0,1,0.579,0.579,0.0018094,0
0.3086,0,32,0,1,0.58,0.58,0.0018125,0
0.30447,0,32,0,1,0.581,0.581,0.0018156,0
0.30069,0,0,0,1,0.582,0.582,0.0018188,0
0.29701,176,146108976,0,1,0.583,0.583,0.0018219,0
0.29334,176,146108976,0,1,0.584,0.584,0.001825,0
0.28994,0,0,0,1,0.585,0.585,0.0018281,0
0.28671,32,96,0,1,0.586,0.586,0.0018313,0
0.28348,32,96,0,1,0.587,0.587,0.0018344,0
0.28046,0,32525,0,1,0.588,0.588,0.0018375,0
0.27766,150364064,240,111,1,0.589,0.589,0.0018406,0
0.27486,150364064,240,111,1,0.59,0.59,0.0018438,0
0.27221,0,0,1,1,0.591,0.591,0.0018469,0
0.26981,1,80,0,1,0.592,0.592,0.00185,0
0.26742,1,80,0,1,0.593,0.593,0.0018531,0
0.26512,32525,0,0,1,0.594,0.594,0.0018562,0
0.2631,32525,0,0,1,0.595,0.595,0.0018594,0
0.26108,240,146108896,0,1,0.596,0.596,0.0018625,0
0.2591,0,0,0,1,0.597,0.597,0.0018656,0
0.25742,0,0,0,1,0.598,0.598,0.0018687,0
0.25574,80,0,0,1,0.599,0.599,0.0018719,0
0.25407,0,0,0,1,0.6,0.6,0.001875,0
0.25269,0,0,0,1,0.601,0.601,0.0018781,0
0.25132,150363984,3,0,1,0.602,0.602,0.0018812,0
0.24994,150363984,3,0,1,0.603,0.603,0.0018844,0
0.2488,0,0,0,1,0.604,0.604,0.0018875,0
0.24769,0,0,0,1,0.605,0.605,0.0018906,0
0.24658,0,0,0,1,0.606,0.606,0.0018938,0
0.24564,0,0,0,1,0.607,0.607,0.0018969,0
0.24476,3,0,0,1,0.608,0.608,0.0019,0
0.24388,3,0,0,1,0.609,0.609,0.0019031,0
0.24311,0,0,0,1,0.61,0.61,0.0019063,0
0.24242,0,0,0,1,0.611,0.611,0.0019094,0
0.24172,0,0,0,1,0.612,0.612,0.0019125,0
0.2411,0,0,0,1,0.613,0.613,0.0019156,0
0.24055,0,147285104,0,1,0.614,0.614,0.0019188,0
0.24,0,147285104,0,1,0.615,0.615,0.0019219,0
0.23949,0,0,0,1,0.616,0.616,0.001925,0
0.23905,0,146109312,0,1,0.617,0.617,0.0019281,0
0.23861,0,146109312,0,1,0.618,0.618,0.0019312,0
0.23819,0,0,0,1,0.619,0.619,0.0019344,0
0.23782,150364400,5,34,1,0.62,0.62,0.0019375,0
0.23745,150364400,5,34,1,0.621,0.621,0.0019406,0
0.23708,0,0,2,1,0.622,0.622,0.0019437,0
0.23672,0,0,2,1,0.623,0.623,0.0019469,0
0.23637,150364432,865,0,1,0.624,0.624,0.00195,0
0.23602,0,0,0,1,0.625,0.625,0.0019531,0
0.23564,0,0,0,1,0.626,0.626,0.0019563,0
0.23525,1,150365072,0,1,0.627,0.627,0.0019594,0
0.23487,1,150365072,0,1,0.628,0.628,0.0019625,0
0.2344,0,0,0,1,0.629,0.629,0.0019656,0
0.23392,849,2839628960,0,1,0.63,0.63,0.0019688,0
0.23344,849,2839628960,0,1,0.631,0.631,0.0019719,0
0.23281,0,32525,0,1,0.632,0.632,0.001975,0
0.23214,146107040,1,0,1,0.633,0.633,0.0019781,0
0.23147,146107040,1,0,1,0.634,0.634,0.0019813,0
0.2306,0,0,0,1,0.635,0.635,0.0019844,0
0.22961,2839628960,0,0,1,0.636,0.636,0.0019875,0
0.22863,2839628960,0,0,1,0.637,0.637,0.0019906,0
0.2274,32525,0,0,1,0.638,0.638,0.0019937,0
0.22592,150364552,0,0,1,0.639,0.639,0.0019969,0
0.22445,150364552,0,0,1,0.64,0.64,0.002,0
0.2227,0,0,0,1,0.641,0.641,0.0020031,0
0.2205,209,0,0,1,0.642,0.642,0.0020062,0
0.2183,209,0,0,1,0.643,0.643,0.0020094,0
0.21585,0,0,0,1,0.644,0.644,0.0020125,0
0.21263,150364704,0,0,1,0.645,0.645,0.0020156,0
0.20942,150364704,0,0,1,0.646,0.646,0.0020187,0
0.20605,0,0,0,1,0.647,0.647,0.0020219,0
0.20157,2839628960,0,0,1,0.648,0.648,0.002025,0
0.19709,2839628960,0,0,1,0.649,0.649,0.0020281,0
0.19261,2839628960,0,0,1,0.65,0.65,0.0020312,0
0.18692,32525,0,0,1,0.651,0.651,0.0020344,0
0.18123,1,0,201,1,0.652,0.652,0.0020375,0
0.17554,1,0,201,1,0.653,0.653,0.0020406,0
0.16943,0,0,1,1,0.654,0.654,0.0020437,0
0.16325,0,3,0,1,0.655,0.655,0.0020469,0
0.15708,0,3,0,1,0.656,0.656,0.00205,0
0.1515,0,4,0,1,0.657,0.657,0.0020531,0
0.14611,0,146109496,0,1,0.658,0.658,0.0020563,0
0.14073,0,146109496,0,1,0.659,0.659,0.0020594,0
0.13645,0,0,0,1,0.66,0.66,0.0020625,0
0.13282,1,3,0,1,0.661,0.661,0.0020656,0
0.1292,1,3,0,1,0.662,0.662,0.0020688,0
0.12644,4,4,0,1,0.663,0.663,0.0020719,0
0.12455,150364616,147285144,0,1,0.664,0.664,0.002075,0
0.12266,150364616,147285144,0,1,0.665,0.665,0.0020781,0
0.12118,0,0,0,1,0.666,0.666,0.0020813,0
0.12037,0,0,0,1,0.667,0.667,0.0020844,0
0.11957,0,0,0,1,0.668,0.668,0.0020875,0
0.11889,0,0,0,1,0.669,0.669,0.0020906,0
0.1186,0,0,0,1,0.67,0.67,0.0020938,0
0.1183,0,0,0,1,0.671,0.671,0.0020969,0
0.11803,0,0,0,1,0.672,0.672,0.0021,0
0.11792,0,0,0,1,0.673,0.673,0.0021031,0
0.11782,0,0,0,1,0.674,0.674,0.0021063,0
0.11772,0,0,0,1,0.675,0.675,0.0021094,0
0.11769,0,0,0,1,0.676,0.676,0.0021125,0
0.11765,0,0,0,1,0.677,0.677,0.0021156,0
0.11762,0,0,0,1,0.678,0.678,0.0021188,0
0.11761,0,0,0,1,0.679,0.679,0.0021219,0
0.1176,0,0,0,1,0.68,0.68,0.002125,0
0.11759,0,0,0,1,0.681,0.681,0.0021281,0
0.11758,0,0,0,1,0.682,0.682,0.0021312,0
0.11758,0,0,225,1,0.683,0.683,0.0021344,0
0.11758,0,0,225,1,0.684,0.684,0.0021375,0
0.11758,0,0,0,1,0.685,0.685,0.0021406,0
0.11758,0,5,0,1,0.686,0.686,0.0021437,0
0.11758,0,5,0,1,0.687,0.687,0.0021469,0
0.11758,0,32525,0,1,0.688,0.688,0.00215,0
0.11758,0,176,0,1,0.689,0.689,0.0021531,0
0.11758,0,176,0,1,0.69,0.69,0.0021562,0
0.11759,0,0,0,1,0.691,0.691,0.0021594,0
0.11759,0,48,0,1,0.692,0.692,0.0021625,0
0.11759,0,48,0,1,0.693,0.693,0.0021656,0
0.11759,0,0,0,1,0.694,0.694,0.0021687,0
0.11759,0,146107216,228,1,0.695,0.695,0.0021719,0
0.1176,0,146107216,228,1,0.696,0.696,0.002175,0
0.1176,0,0,0,1,0.697,0.697,0.0021781,0
0.1176,0,13718,0,1,0.698,0.698,0.0021812,0
0.1176,0,13718,0,1,0.699,0.699,0.0021844,0
0.11761,0,13718,0,1,0.7,0.7,0.0021875,0
0.11761,0,13788,0,1,0.701,0.701,0.0021906,0
0.11761,0,13788,0,1,0.702,0.702,0.0021938,0
0.11762,0,13788,0,1,0.703,0.703,0.0021969,0
0.11762,0,0,0,1,0.704,0.704,0.0022,0
0.11762,0,13858,0,1,0.705,0.705,0.0022031,0
0.11762,0,13858,0,1,0.706,0.706,0.0022063,0
0.11763,0,0,0,1,0.707,0.707,0.0022094,0
0.11763,176,224,231,1,0.708,0.708,0.0022125,0
0.11763,176,224,231,1,0.709,0.709,0.0022156,0
0.11764,0,0,0,1,0.71,0.71,0.0022188,0
0.11764,32,80,0,1,0.711,0.711,0.0022219,0
0.11764,32,80,0,1,0.712,0.712,0.002225,0
0.11765,0,0,0,1,0.713,0.713,0.0022281,0
0.11765,150364384,146109216,0,1,0.714,0.714,0.0022313,0
0.11766,150364384,146109216,0,1,0.715,0.715,0.0022344,0
0.11766,0,0,0,1,0.716,0.716,0.0022375,0
0.11766,0,0,0,1,0.717,0.717,0.0022406,0
0.11767,0,0,0,1,0.718,0.718,0.0022438,0
0.11767,32525,0,0,1,0.719,0.719,0.0022469,0
0.11768,240,3,234,1,0.72,0.72,0.00225,0
0.11768,240,3,234,1,0.721,0.721,0.0022531,0
0.11769,0,0,0,1,0.722,0.722,0.0022563,0
0.11769,80,0,0,1,0.723,0.723,0.0022594,0
0.1177,80,0,0,1,0.724,0.724,0.0022625,0
0.1177,0,0,0,1,0.725,0.725,0.0022656,0
0.11771,150364304,0,0,1,0.726,0.726,0.0022687,0
0.11771,150364304,0,0,1,0.727,0.727,0.0022719,0
0.11772,150364304,0,0,1,0.728,0.728,0.002275,0
0.11773,0,0,0,1,0.729,0.729,0.0022781,0
0.11773,0,0,0,1,0.73,0.73,0.0022812,0
0.11774,0,0,0,1,0.731,0.731,0.0022844,0
0.11774,0,0,0,1,0.732,0.732,0.0022875,0
0.11775,3,146109616,237,1,0.733,0.733,0.0022906,0
0.11776,3,146109616,237,1,0.734,0.734,0.0022937,0
0.11776,0,0,0,1,0.735,0.735,0.0022969,0
0.11777,0,146109648,0,1,0.736,0.736,0.0023,0
0.11778,0,146109648,0,1,0.737,0.737,0.0023031,0
0.11779,0,0,0,1,0.738,0.738,0.0023062,0
0.1178,0,0,0,1,0.739,0.739,0.0023094,0
0.1178,0,0,0,1,0.74,0.74,0.0023125,0
0.11781,0,0,0,1,0.741,0.741,0.0023156,0
0.11782,0,561,0,1,0.742,0.742,0.0023187,0
0.11783,0,561,0,1,0.743,0.743,0.0023219,0
0.11784,0,0,0,1,0.744,0.744,0.002325,0
0.11785,1078100215,3538990,0,1,0.745,0.745,0.0023281,0
0.11786,1078100215,3538990,0,1,0.746,0.746,0.0023313,0
0.11787,3,6815799,0,1,0.747,0.747,0.0023344,0
0.11788,0,3014708,0,1,0.748,0.748,0.0023375,0
0.11789,0,3014708,0,1,0.749,0.749,0.0023406,0
0.1179,2920577760,3211318,0,1,0.75,0.75,0.0023438,0
0.11792,1077911879,3211361,0,1,0.751,0.751,0.0023469,0
0.11793,1077911879,3211361,0,1,0.752,0.752,0.00235,0
0.11794,1077911879,3211361,0,1,0.753,0.753,0.0023531,0
0.11796,1078099968,2883635,0,1,0.754,0.754,0.0023563,0
0.11797,1078099968,2883635,0,1,0.755,0.755,0.0023594,0
0.11798,1078099968,2883635,0,1,0.756,0.756,0.0023625,0
0.118,3,3014705,0,1,0.757,0.757,0.0023656,0
0.11801,0,3342385,0,1,0.758,0.758,0.0023688,0
0.11803,0,3342385,0,1,0.759,0.759,0.0023719,0
0.11804,3043394313,3145772,0,1,0.76,0.76,0.002375,0
0.11806,1077940369,3145772,0,1,0.761,0.761,0.0023781,0
0.11808,1077940369,3145772,0,1,0.762,0.762,0.0023813,0
0.11809,1049635494,3211308,0,1,0.763,0.763,0.0023844,0
0.11811,1078100022,3145772,0,1,0.764,0.764,0.0023875,0
0.11813,1078100022,3145772,0,1,0.765,0.765,0.0023906,0
0.11815,2,3276844,0,1,0.766,0.766,0.0023938,0
0.11817,0,3276846,0,1,0.767,0.767,0.0023969,0
0.11819,0,3276846,0,1,0.768,0.768,0.0024,0
0.11821,3273544430,4718646,0,1,0.769,0.769,0.0024031,0
0.11823,1077954758,3276853,0,1,0.77,0.77,0.0024062,0
0.11825,1077954758,3276853,0,1,0.771,0.771,0.0024094,0
0.11827,148506257,3407918,0,1,0.772,0.772,0.0024125,0
0.11829,1078110814,4980787,0,1,0.773,0.773,0.0024156,0
0.11831,1078110814,4980787,0,1,0.774,0.774,0.0024187,0
0.11834,1078110814,4980787,0,1,0.775,0.775,0.0024219,0
0.11836,0,3670062,0,1,0.776,0.776,0.002425,0
0.11838,0,3670062,0,1,0.777,0.777,0.0024281,0
0.11841,0,3670062,0,1,0.778,0.778,0.0024312,0
0.11843,1077959393,3211317,0,1,0.779,0.779,0.0024344,0
0.11846,1077959393,3211317,0,1,0.78,0.78,0.0024375,0
0.11848,1077959393,3211317,0,1,0.781,0.781,0.0024406,0
0.11851,1078126510,3211361,0,1,0.782,0.782,0.0024437,0
0.11854,1078126510,3211361,0,1,0.783,0.783,0.0024469,0
0.11857,1078126510,3211361,0,1,0.784,0.784,0.00245,0
0.11859,3,3211310,213,1,0.785,0.785,0.0024531,0
0.11862,0,2883637,1,1,0.786,0.786,0.0024562,0
0.11865,0,2883637,1,1,0.787,0.787,0.0024594,0
0.11868,1202590843,3014705,0,1,0.788,0.788,0.0024625,0
0.11871,1078057697,3473457,0,1,0.789,0.789,0.0024656,0
0.11874,1078057697,3473457,0,1,0.79,0.79,0.0024688,0
0.11877,2576980378,3145772,0,1,0.791,0.791,0.0024719,0
0.1188,1078466969,3145772,0,1,0.792,0.792,0.002475,0
0.11883,1078466969,3145772,0,1,0.793,0.793,0.0024781,0
0.11886,1,3211308,0,1,0.794,0.794,0.0024813,0
0.11889,0,3211309,0,1,0.795,0.795,0.0024844,0
0.11893,0,3211309,0,1,0.796,0.796,0.0024875,0
0.11896,343597384,3145774,0,1,0.797,0.797,0.0024906,0
0.11899,1078151086,3014713,0,1,0.798,0.798,0.0024938,0
0.11902,1078151086,3014713,0,1,0.799,0.799,0.0024969,0
0.11906,2405181686,3604534,0,1,0.8,0.8,0.0025,0
0.11909,1078162882,3211308,0,1,0.801,0.801,0.0025031,0
0.11913,1078162882,3211308,0,1,0.802,0.802,0.0025063,0
0.11916,1078162882,3211308,0,1,0.803,0.803,0.0025094,0
0.11919,0,2883635,0,1,0.804,0.804,0.0025125,0
0.11923,0,2883635,0,1,0.805,0.805,0.0025156,0
0.11927,0,2883635,0,1,0.806,0.806,0.0025188,0
0.1193,1078155617,3342385,0,1,0.807,0.807,0.0025219,0
0.11934,1078155617,3342385,0,1,0.808,0.808,0.002525,0
0.11937,1078155617,3342385,0,1,0.809,0.809,0.0025281,0
0.11941,1078147301,3145772,0,1,0.81,0.81,0.0025313,0
0.11945,1078147301,3145772,0,1,0.811,0.811,0.0025344,0
0.11949,1078147301,3145772,0,1,0.812,0.812,0.0025375,0
0.11952,2,3211308,0,1,0.813,0.813,0.0025406,0
0.11956,0,3211309,0,1,0.814,0.814,0.0025437,0
0.1196,0,3211309,0,1,0.815,0.815,0.0025469,0
0.11964,2701786993,3014701,230,1,0.816,0.816,0.00255,0
0.11968,1078169921,3735607,1,1,0.817,0.817,0.0025531,0
0.11972,1078169921,3735607,1,1,0.818,0.818,0.0025562,0
0.11976,1197555239,2949228,0,1,0.819,0.819,0.0025594,0
0.11981,1078136607,3014705,0,1,0.82,0.82,0.0025625,0
0.11985,1078136607,3014705,0,1,0.821,0.821,0.0025656,0
0.11989,3,3276857,0,1,0.822,0.822,0.0025687,0
0.11993,0,3538989,0,1,0.823,0.823,0.0025719,0
0.11998,0,3538989,0,1,0.824,0.824,0.002575,0
0.12002,0,3538989,0,1,0.825,0.825,0.0025781,0
0.12007,1078186147,3276845,0,1,0.826,0.826,0.0025812,0
0.12011,1078186147,3276845,0,1,0.827,0.827,0.0025844,0
0.12016,1078186147,3276845,0,1,0.828,0.828,0.0025875,0
0.12021,1078136668,2883637,0,1,0.829,0.829,0.0025906,0
0.12026,1078136668,2883637,0,1,0.83,0.83,0.0025937,0
0.12031,1078136668,2883637,0,1,0.831,0.831,0.0025969,0
0.12036,0,3473462,0,1,0.832,0.832,0.0026,0
0.12041,0,3473462,0,1,0.833,0.833,0.0026031,0
0.12046,0,3473462,0,1,0.834,0.834,0.0026063,0
0.12051,1078202503,3211310,0,1,0.835,0.835,0.0026094,0
0.12057,1078202503,3211310,0,1,0.836,0.836,0.0026125,0
0.12062,1078202503,3211310,0,1,0.837,0.837,0.0026156,0
0.12068,3167948522,2883635,0,1,0.838,0.838,0.0026188,0
0.12074,1078136535,3014705,0,1,0.839,0.839,0.0026219,0
0.12079,1078136535,3014705,0,1,0.84,0.84,0.002625,0
0.12085,2,3342385,0,1,0.841,0.841,0.0026281,0
0.12091,0,3145772,0,1,0.842,0.842,0.0026313,0
0.12097,0,3145772,0,1,0.843,0.843,0.0026344,0
0.12103,245280703,3145772,0,1,0.844,0.844,0.0026375,0
0.12109,1078216898,3211308,0,1,0.845,0.845,0.0026406,0
0.12116,1078216898,3211308,0,1,0.846,0.846,0.0026438,0
0.12122,2482382035,3211309,244,1,0.847,0.847,0.0026469,0
0.12128,1078147432,3145774,0,1,0.848,0.848,0.00265,0
0.12135,1078147432,3145774,0,1,0.849,0.849,0.0026531,0
0.12141,3,3014712,0,1,0.85,0.85,0.0026563,0
0.12148,0,3211320,0,1,0.851,0.851,0.0026594,0
0.12155,0,3211320,0,1,0.852,0.852,0.0026625,0
0.12162,0,3211320,0,1,0.853,0.853,0.0026656,0
0.12168,1078221209,3211361,0,1,0.854,0.854,0.0026688,0
0.12175,1078221209,3211361,0,1,0.855,0.855,0.0026719,0
0.12182,1078221209,3211361,0,1,0.856,0.856,0.002675,0
0.12189,1078163210,2883635,0,1,0.857,0.857,0.0026781,0
0.12196,1078163210,2883635,0,1,0.858,0.858,0.0026812,0
0.12203,1078163210,2883635,0,1,0.859,0.859,0.0026844,0
0.1221,0,3342385,0,1,0.86,0.86,0.0026875,0
0.12217,0,3342385,0,1,0.861,0.861,0.0026906,0
0.12225,0,3342385,0,1,0.862,0.862,0.0026937,0
0.12232,1078311321,3145772,0,1,0.863,0.863,0.0026969,0
0.12239,1078311321,3145772,0,1,0.864,0.864,0.0027,0
0.12246,1078311321,3145772,0,1,0.865,0.865,0.0027031,0
0.12253,3951369913,3211308,0,1,0.866,0.866,0.0027062,0
0.1226,1078474833,3211309,0,1,0.867,0.867,0.0027094,0
0.12267,1078474833,3211309,0,1,0.868,0.868,0.0027125,0
0.12274,1,3145774,0,1,0.869,0.869,0.0027156,0
0.12281,0,2949176,0,1,0.87,0.87,0.0027187,0
0.12288,0,2949176,0,1,0.871,0.871,0.0027219,0
0.12295,3779571221,3670062,0,1,0.872,0.872,0.002725,0
0.12302,1078383738,7077937,0,1,0.873,0.873,0.0027281,0
0.12308,1078383738,7077937,0,1,0.874,0.874,0.0027312,0
0.12315,3951369913,3276845,0,1,0.875,0.875,0.0027344,0
0.12322,1078229073,3604526,0,1,0.876,0.876,0.0027375,0
0.12328,1078229073,3604526,0,1,0.877,0.877,0.0027406,0
0.12335,1078229073,3604526,0,1,0.878,0.878,0.0027438,0
0.12341,0,3014713,0,1,0.879,0.879,0.0027469,0
0.12347,0,3014713,0,1,0.88,0.88,0.00275,0
0.12354,0,3014713,0,1,0.881,0.881,0.0027531,0
0.1236,1078388428,3276845,0,1,0.882,0.882,0.0027563,0
0.12365,1078388428,3276845,0,1,0.883,0.883,0.0027594,0
0.12371,1078388428,3276845,0,1,0.884,0.884,0.0027625,0
0.12377,1078213555,2883636,0,1,0.885,0.885,0.0027656,0
0.12383,1078213555,2883636,0,1,0.886,0.886,0.0027688,0
0.12388,1078213555,2883636,0,1,0.887,0.887,0.0027719,0
0.12393,0,3604530,0,1,0.888,0.888,0.002775,0
0.12398,0,3604530,0,1,0.889,0.889,0.0027781,0
0.12403,0,3604530,0,1,0.89,0.89,0.0027813,0
0.12408,1078402592,3211310,0,1,0.891,0.891,0.0027844,0
0.12413,1078402592,3211310,0,1,0.892,0.892,0.0027875,0
0.12418,1078402592,3211310,0,1,0.893,0.893,0.0027906,0
