"u","connectivity","offsets","types","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.76403,87,0,80,1,0.47601,0.476,0.002975,0
0.7609,87,0,80,1,0.47701,0.477,0.0029812,0
0.75778,87,0,80,1,0.47801,0.478,0.0029875,0
0.75466,76,0,80,1,0.47901,0.479,0.0029937,0
0.75153,76,0,80,1,0.48001,0.48,0.003,0
0.74841,76,0,80,1,0.48101,0.481,0.0030062,0
0.74481,82,0,80,1,0.48201,0.482,0.0030125,0
0.74106,82,0,80,1,0.48301,0.483,0.0030188,0
0.73731,82,0,80,1,0.48401,0.484,0.003025,0
0.73355,81,486,80,1,0.48501,0.485,0.0030313,0
0.7298,81,486,80,1,0.48601,0.486,0.0030375,0
0.72604,81,486,80,1,0.48701,0.487,0.0030438,0
0.7221,0,0,160,1,0.48801,0.488,0.00305,0
0.71798,0,0,160,1,0.48901,0.489,0.0030563,0
0.71385,0,0,160,1,0.49001,0.49,0.0030625,0
0.70972,0,0,160,1,0.49101,0.491,0.0030688,0
0.70559,0,0,160,1,0.49201,0.492,0.003075,0
0.70147,0,0,160,1,0.49301,0.493,0.0030813,0
0.69729,0,0,160,1,0.49401,0.494,0.0030875,0
0.69297,0,0,160,1,0.49501,0.495,0.0030937,0
0.68866,0,0,160,1,0.49601,0.496,0.0031,0
0.68434,0,0,160,1,0.49701,0.497,0.0031062,0
0.68002,0,0,160,1,0.49801,0.498,0.0031125,0
0.6757,0,0,160,1,0.49901,0.499,0.0031187,0
0.67139,0,0,160,1,0.50001,0.5,0.003125,0
0.667,0,3670065,160,1,0.50101,0.501,0.0031312,0
0.66261,0,3670065,160,1,0.50201,0.502,0.0031375,0
0.65821,0,3670065,160,1,0.50301,0.503,0.0031437,0
0.65382,0,3211329,160,1,0.50401,0.504,0.00315,0
0.64943,0,3211329,160,1,0.50501,0.505,0.0031563,0
0.64504,0,3211329,160,1,0.50601,0.506,0.0031625,0
0.64064,0,3211310,160,1,0.50701,0.507,0.0031688,0
0.63624,0,3211310,160,1,0.50801,0.508,0.003175,0
0.63184,0,3211310,160,1,0.50901,0.509,0.0031813,0
0.62744,0,2883635,160,1,0.51001,0.51,0.0031875,0
0.62304,0,2883635,160,1,0.51101,0.511,0.0031938,0
0.61864,0,2883635,160,1,0.51201,0.512,0.0032,0
0.61425,0,3014705,160,1,0.51301,0.513,0.0032063,0
0.60986,0,3014705,160,1,0.51401,0.514,0.0032125,0
0.60547,0,3014705,160,1,0.51501,0.515,0.0032188,0
0.60108,0,3342385,160,1,0.51601,0.516,0.003225,0
0.59669,0,3342385,160,1,0.51701,0.517,0.0032312,0
0.5923,0,3342385,160,1,0.51801,0.518,0.0032375,0
0.58792,0,3145772,160,1,0.51901,0.519,0.0032437,0
0.58354,0,3145772,160,1,0.52001,0.52,0.00325,0
0.57915,0,3145772,160,1,0.52101,0.521,0.0032562,0
0.57477,0,3145772,160,1,0.52201,0.522,0.0032625,0
0.57039,0,3145772,160,1,0.52301,0.523,0.0032687,0
0.56601,0,3145772,160,1,0.52401,0.524,0.003275,0
0.56163,0,3145772,160,1,0.52501,0.525,0.0032812,0
0.55724,0,3211308,40,1,0.52601,0.526,0.0032875,0
0.55285,0,3211308,40,1,0.52701,0.527,0.0032938,0
0.54846,0,3276844,40,1,0.52801,0.528,0.0033,0
0.54407,0,3276844,40,1,0.52901,0.529,0.0033063,0
0.53968,0,3276844,40,1,0.53001,0.53,0.0033125,0
0.53528,0,3276844,40,1,0.53101,0.531,0.0033188,0
0.53087,0,3014705,40,1,0.53201,0.532,0.003325,0
0.52646,0,3014705,40,1,0.53301,0.533,0.0033313,0
0.52204,0,3014705,40,1,0.53401,0.534,0.0033375,0
0.51763,0,3342388,40,1,0.53501,0.535,0.0033438,0
0.51321,0,3342388,40,1,0.53601,0.536,0.00335,0
0.5088,0,3342388,40,1,0.53701,0.537,0.0033563,0
0.50437,244,3473452,0,1,0.53801,0.538,0.0033625,0
0.49993,244,3473452,0,1,0.53901,0.539,0.0033687,0
0.49548,244,3473452,0,1,0.54001,0.54,0.003375,0
0.49104,536,3014705,0,1,0.54101,0.541,0.0033812,0
0.4866,536,3014705,0,1,0.54201,0.542,0.0033875,0
0.48216,536,3014705,0,1,0.54301,0.543,0.0033937,0
0.47772,469,3407921,0,1,0.54401,0.544,0.0034,0
0.47327,469,3407921,0,1,0.54501,0.545,0.0034062,0
0.46883,469,3407921,0,1,0.54601,0.546,0.0034125,0
0.46439,486,2228314,0,1,0.54701,0.547,0.0034187,0
0.45994,486,2228314,0,1,0.54801,0.548,0.003425,0
0.4555,486,2228314,0,1,0.54901,0.549,0.0034313,0
0.45105,213,7536672,0,1,0.55001,0.55,0.0034375,0
0.44665,213,7536672,0,1,0.55101,0.551,0.0034438,0
0.44225,213,7536672,0,1,0.55201,0.552,0.00345,0
0.43785,487,7929972,0,1,0.55301,0.553,0.0034563,0
0.43345,487,7929972,0,1,0.55401,0.554,0.0034625,0
0.42905,487,7929972,0,1,0.55501,0.555,0.0034688,0
0.42465,487,7929972,0,1,0.55601,0.556,0.003475,0
0.42033,244,6619244,0,1,0.55701,0.557,0.0034813,0
0.41605,244,6619244,0,1,0.55801,0.558,0.0034875,0
0.41176,244,6619244,0,1,0.55901,0.559,0.0034938,0
0.40747,486,2228285,0,1,0.56001,0.56,0.0035,0
0.40318,486,2228285,0,1,0.56101,0.561,0.0035062,0
0.39889,486,2228285,0,1,0.56201,0.562,0.0035125,0
0.3947,469,6881382,0,1,0.56301,0.563,0.0035187,0
0.3906,469,6881382,0,1,0.56401,0.564,0.003525,0
0.38651,469,6881382,0,1,0.56501,0.565,0.0035312,0
0.38241,301,7077996,0,1,0.56601,0.566,0.0035375,0
0.37831,301,7077996,0,1,0.56701,0.567,0.0035437,0
0.37422,301,7077996,0,1,0.56801,0.568,0.00355,0
0.37019,244,2293818,0,1,0.56901,0.569,0.0035562,0
0.36636,244,2293818,0,1,0.57001,0.57,0.0035625,0
0.36254,244,2293818,0,1,0.57101,0.571,0.0035688,0
0.35871,315,3670071,0,1,0.57201,0.572,0.003575,0
0.35488,315,3670071,0,1,0.57301,0.573,0.0035813,0
0.35106,315,3670071,0,1,0.57401,0.574,0.0035875,0
0.34723,315,3670071,0,1,0.57501,0.575,0.0035938,0
0.34374,472,3670071,0,1,0.57601,0.576,0.0036,0
0.34025,472,3670071,0,1,0.57701,0.577,0.0036063,0
0.33676,470,3670071,0,1,0.57801,0.578,0.0036125,0
0.33327,470,3670071,0,1,0.57901,0.579,0.0036188,0
0.32978,470,3670071,0,1,0.58001,0.58,0.003625,0
0.3263,470,3670071,0,1,0.58101,0.581,0.0036313,0
0.32309,487,3080226,0,1,0.58201,0.582,0.0036375,0
0.31999,487,3080226,0,1,0.58301,0.583,0.0036437,0
0.31689,244,3932222,0,1,0.58401,0.584,0.00365,0
0.31378,244,3932222,0,1,0.58501,0.585,0.0036562,0
0.31068,244,3932222,0,1,0.58601,0.586,0.0036625,0
0.30757,244,3932222,0,1,0.58701,0.587,0.0036687,0
0.30467,270,6357104,80,1,0.58801,0.588,0.003675,0
0.30198,270,6357104,80,1,0.58901,0.589,0.0036812,0
0.29928,270,6357104,80,1,0.59001,0.59,0.0036875,0
0.29658,213,6815860,80,1,0.59101,0.591,0.0036937,0
0.29389,213,6815860,80,1,0.59201,0.592,0.0037,0
0.29119,213,6815860,80,1,0.59301,0.593,0.0037063,0
0.2886,213,6553632,80,1,0.59401,0.594,0.0037125,0
0.2863,213,6553632,80,1,0.59501,0.595,0.0037188,0
0.28401,213,6553632,80,1,0.59601,0.596,0.003725,0
0.28172,472,2228285,80,1,0.59701,0.597,0.0037313,0
0.27943,472,2228285,80,1,0.59801,0.598,0.0037375,0
0.27714,472,2228285,80,1,0.59901,0.599,0.0037438,0
0.27485,244,3407949,160,1,0.60001,0.6,0.00375,0
0.27293,244,3407949,160,1,0.60101,0.601,0.0037563,0
0.27102,244,3407949,160,1,0.60201,0.602,0.0037625,0
0.2691,213,3014705,160,1,0.60301,0.603,0.0037688,0
0.26719,213,3014705,160,1,0.60401,0.604,0.003775,0
0.26527,213,3014705,160,1,0.60501,0.605,0.0037812,0
0.26336,213,3014705,160,1,0.60601,0.606,0.0037875,0
0.26169,486,2883637,160,1,0.60701,0.607,0.0037937,0
0.2601,486,2883637,160,1,0.60801,0.608,0.0038,0
0.25851,270,3211317,160,1,0.60901,0.609,0.0038062,0
0.25692,270,3211317,160,1,0.61001,0.61,0.0038125,0
0.25533,270,3211317,160,1,0.61101,0.611,0.0038187,0
0.25374,270,3211317,160,1,0.61201,0.612,0.003825,0
0.25228,469,3211310,160,1,0.61301,0.613,0.0038312,0
0.25094,469,3211310,160,1,0.61401,0.614,0.0038375,0
0.2496,315,6357044,160,1,0.61501,0.615,0.0038438,0
0.24826,315,6357044,160,1,0.61601,0.616,0.00385,0
0.24693,315,6357044,160,1,0.61701,0.617,0.0038563,0
0.24559,315,6357044,160,1,0.61801,0.618,0.0038625,0
0.24429,748,3014705,160,1,0.61901,0.619,0.0038688,0
0.2431,748,3014705,160,1,0.62001,0.62,0.003875,0
0.24191,748,3014705,160,1,0.62101,0.621,0.0038813,0
0.24073,470,3342385,160,1,0.62201,0.622,0.0038875,0
0.23954,470,3342385,160,1,0.62301,0.623,0.0038938,0
0.23836,470,3342385,160,1,0.62401,0.624,0.0039,0
0.23717,301,3211308,80,1,0.62501,0.625,0.0039062,0
0.23601,301,3211308,80,1,0.62601,0.626,0.0039125,0
0.23485,301,3211308,80,1,0.62701,0.627,0.0039188,0
0.23369,213,3211310,80,1,0.62801,0.628,0.003925,0
0.23253,213,3211310,80,1,0.62901,0.629,0.0039312,0
0.23137,213,3211310,80,1,0.63001,0.63,0.0039375,0
0.23021,213,3211310,80,1,0.63101,0.631,0.0039438,0
0.22895,469,2883635,80,1,0.63201,0.632,0.00395,0
0.22766,469,2883635,80,1,0.63301,0.633,0.0039562,0
0.22636,486,2883632,80,1,0.63401,0.634,0.0039625,0
0.22507,486,2883632,80,1,0.63501,0.635,0.0039688,0
0.22378,486,2883632,80,1,0.63601,0.636,0.003975,0
0.22248,486,2883632,80,1,0.63701,0.637,0.0039812,0
0.22103,0,2883632,0,1,0.63801,0.638,0.0039875,0
0.21942,0,2883632,0,1,0.63901,0.639,0.0039938,0
0.2178,0,2949169,0,1,0.64001,0.64,0.004,0
0.21619,0,2949169,0,1,0.64101,0.641,0.0040062,0
0.21457,0,2949169,0,1,0.64201,0.642,0.0040125,0
0.21296,0,2949169,0,1,0.64301,0.643,0.0040188,0
0.21121,0,3014705,0,1,0.64401,0.644,0.004025,0
0.20908,0,3014705,0,1,0.64501,0.645,0.0040312,0
0.20695,0,3670064,0,1,0.64601,0.646,0.0040375,0
0.20483,0,3670064,0,1,0.64701,0.647,0.0040437,0
0.2027,0,3670064,0,1,0.64801,0.648,0.00405,0
0.20057,0,3670064,0,1,0.64901,0.649,0.0040563,0
0.19844,0,3670064,0,1,0.65001,0.65,0.0040625,0
0.1957,0,3014701,0,1,0.65101,0.651,0.0040687,0
0.19297,0,3014701,0,1,0.65201,0.652,0.004075,0
0.19024,0,7077944,0,1,0.65301,0.653,0.0040813,0
0.1875,0,7077944,0,1,0.65401,0.654,0.0040875,0
0.18477,0,7077944,0,1,0.65501,0.655,0.0040937,0
0.18204,0,7077944,0,1,0.65601,0.656,0.0041,0
0.17901,0,3276845,0,1,0.65701,0.657,0.0041063,0
0.17589,0,3276845,0,1,0.65801,0.658,0.0041125,0
0.17277,0,3211310,0,1,0.65901,0.659,0.0041187,0
0.16964,0,3211310,0,1,0.66001,0.66,0.004125,0
0.16652,0,3211310,0,1,0.66101,0.661,0.0041313,0
0.1634,0,3211310,0,1,0.66201,0.662,0.0041375,0
0.16037,0,2949169,0,1,0.66301,0.663,0.0041437,0
0.15745,0,2949169,0,1,0.66401,0.664,0.00415,0
0.15452,0,3014711,0,1,0.66501,0.665,0.0041563,0
0.15159,0,3014711,0,1,0.66601,0.666,0.0041625,0
0.14867,0,3014711,0,1,0.66701,0.667,0.0041687,0
0.14574,0,3014711,0,1,0.66801,0.668,0.004175,0
0.14301,0,3670065,0,1,0.66901,0.669,0.0041812,0
0.14089,0,3670065,0,1,0.67001,0.67,0.0041875,0
0.13877,0,3211361,0,1,0.67101,0.671,0.0041938,0
0.13664,0,3211361,0,1,0.67201,0.672,0.0042,0
0.13452,0,3211361,0,1,0.67301,0.673,0.0042062,0
0.1324,0,3211361,0,1,0.67401,0.674,0.0042125,0
0.13028,0,3211310,0,1,0.67501,0.675,0.0042188,0
0.1291,0,3211310,0,1,0.67601,0.676,0.004225,0
0.12793,0,3211310,0,1,0.67701,0.677,0.0042312,0
0.12676,0,2883635,0,1,0.67801,0.678,0.0042375,0
0.12559,0,2883635,0,1,0.67901,0.679,0.0042438,0
0.12442,0,2883635,0,1,0.68001,0.68,0.00425,0
0.12324,0,2883635,0,1,0.68101,0.681,0.0042562,0
0.12257,0,3014705,0,1,0.68201,0.682,0.0042625,0
0.12206,0,3014705,0,1,0.68301,0.683,0.0042688,0
0.12155,0,3342385,0,1,0.68401,0.684,0.004275,0
0.12105,0,3342385,0,1,0.68501,0.685,0.0042812,0
0.12054,0,3342385,0,1,0.68601,0.686,0.0042875,0
0.12003,0,3342385,0,1,0.68701,0.687,0.0042938,0
0.11969,0,3145772,0,1,0.68801,0.688,0.0043,0
0.11951,0,3145772,0,1,0.68901,0.689,0.0043062,0
0.11932,0,3145772,0,1,0.69001,0.69,0.0043125,0
0.11914,0,3145772,0,1,0.69101,0.691,0.0043187,0
0.11896,0,3145772,0,1,0.69201,0.692,0.004325,0
0.11878,0,3145772,0,1,0.69301,0.693,0.0043313,0
0.11863,0,3211308,0,1,0.69401,0.694,0.0043375,0
0.11857,0,3211308,0,1,0.69501,0.695,0.0043437,0
0.11852,0,3276844,0,1,0.69601,0.696,0.00435,0
0.11847,0,3276844,0,1,0.69701,0.697,0.0043563,0
0.11841,0,3276844,0,1,0.69801,0.698,0.0043625,0
0.11836,0,3276844,0,1,0.69901,0.699,0.0043687,0
0.1183,0,3276844,0,1,0.70001,0.7,0.004375,0
0.11829,0,3211310,80,1,0.70101,0.701,0.0043813,0
0.11828,0,2949174,80,1,0.70201,0.702,0.0043875,0
0.11827,0,2949174,80,1,0.70301,0.703,0.0043937,0
0.11826,0,2949174,80,1,0.70401,0.704,0.0044,0
0.11825,0,2949174,80,1,0.70501,0.705,0.0044063,0
0.11824,0,2949174,80,1,0.70601,0.706,0.0044125,0
0.11824,0,3538990,80,1,0.70701,0.707,0.0044187,0
0.11825,0,3538990,80,1,0.70801,0.708,0.004425,0
0.11826,0,7077940,80,1,0.70901,0.709,0.0044313,0
0.11826,0,7077940,80,1,0.71001,0.71,0.0044375,0
0.11827,0,7077940,80,1,0.71101,0.711,0.0044437,0
0.11827,0,7077940,80,1,0.71201,0.712,0.00445,0
0.11828,0,3014706,160,1,0.71301,0.713,0.0044562,0
0.11829,0,3014706,160,1,0.71401,0.714,0.0044625,0
0.1183,0,3276849,160,1,0.71501,0.715,0.0044688,0
0.11831,0,3276849,160,1,0.71601,0.716,0.004475,0
0.11832,0,3276849,160,1,0.71701,0.717,0.0044812,0
0.11833,0,3276849,160,1,0.71801,0.718,0.0044875,0
0.11835,0,3604524,160,1,0.71901,0.719,0.0044938,0
0.11836,0,3604524,160,1,0.72001,0.72,0.0045,0
0.11837,0,3211310,160,1,0.72101,0.721,0.0045062,0
0.11839,0,3211310,160,1,0.72201,0.722,0.0045125,0
0.1184,0,3211310,160,1,0.72301,0.723,0.0045188,0
0.11841,0,3211310,160,1,0.72401,0.724,0.004525,0
0.11843,0,6357048,80,1,0.72501,0.725,0.0045312,0
0.11844,0,6357048,80,1,0.72601,0.726,0.0045375,0
0.11846,0,3014705,80,1,0.72701,0.727,0.0045438,0
0.11847,0,3014705,80,1,0.72801,0.728,0.00455,0
0.11849,0,3014705,80,1,0.72901,0.729,0.0045562,0
0.1185,0,3014705,80,1,0.73001,0.73,0.0045625,0
0.11852,0,3014705,80,1,0.73101,0.731,0.0045688,0
0.11854,0,3276849,80,1,0.73201,0.732,0.004575,0
0.11855,0,3211308,80,1,0.73301,0.733,0.0045812,0
0.11857,0,3211308,80,1,0.73401,0.734,0.0045875,0
0.11859,0,3211308,80,1,0.73501,0.735,0.0045937,0
0.1186,0,3211308,80,1,0.73601,0.736,0.0046,0
0.11862,0,3211308,80,1,0.73701,0.737,0.0046063,0
0.11864,0,3211310,0,1,0.73801,0.738,0.0046125,0
0.11865,0,3211310,0,1,0.73901,0.739,0.0046187,0
0.11867,0,2883634,0,1,0.74001,0.74,0.004625,0
0.11869,0,2883634,0,1,0.74101,0.741,0.0046313,0
0.11871,0,2883634,0,1,0.74201,0.742,0.0046375,0
0.11873,0,2883634,0,1,0.74301,0.743,0.0046437,0
0.11874,0,2883632,0,1,0.74401,0.744,0.00465,0
0.11876,0,2883632,0,1,0.74501,0.745,0.0046563,0
0.11878,0,2883632,0,1,0.74601,0.746,0.0046625,0
0.1188,0,2883632,0,1,0.74701,0.747,0.0046687,0
0.11882,0,2883632,0,1,0.74801,0.748,0.004675,0
0.11884,0,2883632,0,1,0.74901,0.749,0.0046813,0
0.11886,0,2949169,0,1,0.75001,0.75,0.0046875,0
0.11888,0,2949169,0,1,0.75101,0.751,0.0046937,0
0.1189,0,3014705,0,1,0.75201,0.752,0.0047,0
0.11892,0,3014705,0,1,0.75301,0.753,0.0047063,0
0.11894,0,3014705,0,1,0.75401,0.754,0.0047125,0
0.11896,0,3014705,0,1,0.75501,0.755,0.0047187,0
0.11898,0,3014705,0,1,0.75601,0.756,0.004725,0
0.119,0,3735600,0,1,0.75701,0.757,0.0047312,0
0.11902,0,3211308,0,1,0.75801,0.758,0.0047375,0
0.11904,0,3211308,0,1,0.75901,0.759,0.0047438,0
0.11906,0,3211308,0,1,0.76001,0.76,0.00475,0
0.11908,0,3211308,0,1,0.76101,0.761,0.0047562,0
0.1191,0,3211308,0,1,0.76201,0.762,0.0047625,0
0.11912,0,3407918,0,1,0.76301,0.763,0.0047688,0
0.11914,0,5898292,0,1,0.76401,0.764,0.004775,0
0.11916,0,5898292,0,1,0.76501,0.765,0.0047812,0
0.11918,0,5898292,0,1,0.76601,0.766,0.0047875,0
0.1192,0,5898292,0,1,0.76701,0.767,0.0047938,0
0.11922,0,5898292,0,1,0.76802,0.768,0.0048,0
0.11924,0,2097186,0,1,0.76902,0.769,0.0048062,0
0.11926,0,2097186,0,1,0.77002,0.77,0.0048125,0
0.11928,0,7602291,0,1,0.77102,0.771,0.0048188,0
0.1193,0,7602291,0,1,0.77202,0.772,0.004825,0
0.11932,0,7602291,0,1,0.77302,0.773,0.0048312,0
0.11933,0,7602291,0,1,0.77402,0.774,0.0048375,0
0.11935,0,7602291,0,1,0.77502,0.775,0.0048438,0
0.11937,0,7078009,0,1,0.77602,0.776,0.00485,0
0.11939,0,3997797,0,1,0.77702,0.777,0.0048562,0
0.11941,0,3997797,0,1,0.77802,0.778,0.0048625,0
0.11943,0,3997797,0,1,0.77902,0.779,0.0048687,0
0.11945,0,3997797,0,1,0.78002,0.78,0.004875,0
0.11947,0,3997797,0,1,0.78102,0.781,0.0048813,0
0.11949,0,6684706,0,1,0.78202,0.782,0.0048875,0
0.11951,0,7077993,0,1,0.78302,0.783,0.0048937,0
0.11953,0,7077993,0,1,0.78402,0.784,0.0049,0
0.11955,0,7077993,0,1,0.78502,0.785,0.0049063,0
0.11957,0,7077993,0,1,0.78602,0.786,0.0049125,0
0.11958,0,7077993,0,1,0.78702,0.787,0.0049187,0
0.1196,0,3801196,0,1,0.78802,0.788,0.004925,0
0.11962,0,3604515,0,1,0.78902,0.789,0.0049313,0
0.11964,0,3604515,0,1,0.79002,0.79,0.0049375,0
0.11966,0,3604515,0,1,0.79102,0.791,0.0049437,0
0.11968,0,3604515,0,1,0.79202,0.792,0.00495,0
0.1197,0,3604515,0,1,0.79302,0.793,0.0049563,0
0.11971,0,3604536,0,1,0.79402,0.794,0.0049625,0
0.11973,0,3604536,0,1,0.79502,0.795,0.0049687,0
0.11975,0,3604536,0,1,0.79602,0.796,0.004975,0
0.11977,0,3604536,0,1,0.79702,0.797,0.0049813,0
0.11979,0,3604536,0,1,0.79802,0.798,0.0049875,0
0.11981,0,3604536,0,1,0.79902,0.799,0.0049937,0
0.11983,0,2228280,0,1,0.80002,0.8,0.005,0
0.11984,0,2228280,0,1,0.80102,0.801,0.0050062,0
0.11986,0,4063279,0,1,0.80202,0.802,0.0050125,0
0.11988,0,4063279,0,1,0.80302,0.803,0.0050188,0
0.1199,0,4063279,0,1,0.80402,0.804,0.005025,0
0.11992,0,4063279,0,1,0.80502,0.805,0.0050312,0
0.11994,0,4063279,0,1,0.80602,0.806,0.0050375,0
0.11996,0,7340092,0,1,0.80702,0.807,0.0050438,0
0.11998,0,7602273,0,1,0.80802,0.808,0.00505,0
0.12,0,7602273,0,1,0.80902,0.809,0.0050562,0
0.12002,0,7602273,0,1,0.81002,0.81,0.0050625,0
0.12004,0,7602273,0,1,0.81102,0.811,0.0050688,0
0.12006,0,7602273,0,1,0.81202,0.812,0.005075,0
0.12008,0,2097256,80,1,0.81302,0.813,0.0050812,0
0.12011,0,3997796,80,1,0.81402,0.814,0.0050875,0
0.12013,0,3997796,80,1,0.81502,0.815,0.0050938,0
0.12015,0,3997796,80,1,0.81602,0.816,0.0051,0
0.12017,0,3997796,80,1,0.81702,0.817,0.0051062,0
0.1202,0,3997796,80,1,0.81802,0.818,0.0051125,0
0.12022,753,801,80,1,0.81902,0.819,0.0051188,0
0.12025,0,0,80,1,0.82002,0.82,0.005125,0
0.12027,0,0,80,1,0.82102,0.821,0.0051312,0
0.1203,0,0,80,1,0.82202,0.822,0.0051375,0
0.12032,0,0,80,1,0.82302,0.823,0.0051437,0
0.12035,0,0,80,1,0.82402,0.824,0.00515,0
0.12038,0,0,80,1,0.82502,0.825,0.0051563,0
0.12041,86928896,118722576,80,1,0.82602,0.826,0.0051625,0
0.12044,0,0,80,1,0.82702,0.827,0.0051687,0
0.12047,0,0,80,1,0.82802,0.828,0.005175,0
0.12049,0,0,80,1,0.82902,0.829,0.0051813,0
0.12052,0,0,80,1,0.83002,0.83,0.0051875,0
0.12055,0,0,80,1,0.83102,0.831,0.0051937,0
0.12059,2839629696,2839629744,80,1,0.83202,0.832,0.0052,0
0.12062,32525,32525,80,1,0.83302,0.833,0.0052063,0
0.12066,32525,32525,80,1,0.83402,0.834,0.0052125,0
0.12069,32525,32525,80,1,0.83502,0.835,0.0052187,0
0.12073,32525,32525,80,1,0.83602,0.836,0.005225,0
0.12076,32525,32525,80,1,0.83702,0.837,0.0052313,0
0.1208,151587089,6357044,0,1,0.83802,0.838,0.0052375,0
0.12084,152111369,3014705,0,1,0.83902,0.839,0.0052437,0
0.12088,152111369,3014705,0,1,0.84002,0.84,0.00525,0
0.12091,152111369,3014705,0,1,0.84102,0.841,0.0052563,0
0.12095,152111369,3014705,0,1,0.84202,0.842,0.0052625,0
0.12099,152111369,3014705,0,1,0.84302,0.843,0.0052687,0
0.12103,152111369,3342385,0,1,0.84402,0.844,0.005275,0
0.12108,285804809,3211308,0,1,0.84502,0.845,0.0052812,0
0.12112,285804809,3211308,0,1,0.84602,0.846,0.0052875,0
0.12116,285804809,3211308,0,1,0.84702,0.847,0.0052938,0
0.12121,285804809,3211308,0,1,0.84802,0.848,0.0053,0
0.12125,285804809,3211308,0,1,0.84902,0.849,0.0053062,0
0.1213,151587081,3211310,0,1,0.85002,0.85,0.0053125,0
0.12134,151587089,2883635,0,1,0.85102,0.851,0.0053188,0
0.12139,151587089,2883635,0,1,0.85202,0.852,0.005325,0
0.12144,151587089,2883635,0,1,0.85302,0.853,0.0053312,0
0.12149,151587089,2883635,0,1,0.85402,0.854,0.0053375,0
0.12153,151587089,2883635,0,1,0.85502,0.855,0.0053438,0
0.12158,151587089,2883635,0,1,0.85602,0.856,0.00535,0
0.12163,151587081,2883632,0,1,0.85702,0.857,0.0053562,0
0.12168,151587081,2883632,0,1,0.85802,0.858,0.0053625,0
0.12173,151587081,2883632,0,1,0.85902,0.859,0.0053688,0
0.12179,151587081,2883632,0,1,0.86002,0.86,0.005375,0
0.12184,151587081,2883632,0,1,0.86102,0.861,0.0053812,0
0.12189,151587081,2883632,0,1,0.86202,0.862,0.0053875,0
0.12194,0,2949169,0,1,0.86302,0.863,0.0053938,0
0.12199,0,3670062,0,1,0.86402,0.864,0.0054,0
0.12205,0,3670062,0,1,0.86502,0.865,0.0054062,0
0.1221,0,3670062,0,1,0.86602,0.866,0.0054125,0
0.12215,0,3670062,0,1,0.86702,0.867,0.0054187,0
0.1222,0,3670062,0,1,0.86802,0.868,0.005425,0
0.12226,0,2949176,0,1,0.86902,0.869,0.0054313,0
0.12231,0,3407918,0,1,0.87002,0.87,0.0054375,0
0.12237,0,3407918,0,1,0.87102,0.871,0.0054437,0
0.12242,0,3407918,0,1,0.87202,0.872,0.00545,0
0.12247,0,3407918,0,1,0.87302,0.873,0.0054563,0
0.12253,0,3407918,0,1,0.87402,0.874,0.0054625,0
0.12258,0,3407918,0,1,0.87502,0.875,0.0054687,0
0.12263,201,3407917,0,1,0.87602,0.876,0.005475,0
0.12269,201,3407917,0,1,0.87702,0.877,0.0054813,0
0.12274,201,3407917,0,1,0.87802,0.878,0.0054875,0
0.12279,201,3407917,0,1,0.87902,0.879,0.0054937,0
0.12285,201,3407917,0,1,0.88002,0.88,0.0055,0
0.1229,201,3407917,0,1,0.88102,0.881,0.0055063,0
0.12295,203,2949177,0,1,0.88202,0.882,0.0055125,0
0.123,203,2949177,0,1,0.88302,0.883,0.0055187,0
0.12305,203,2949177,0,1,0.88402,0.884,0.005525,0
0.12311,203,2949177,0,1,0.88502,0.885,0.0055313,0
0.12316,203,2949177,0,1,0.88602,0.886,0.0055375,0
0.12321,203,2949177,0,1,0.88702,0.887,0.0055437,0
0.12326,204,3014709,0,1,0.88802,0.888,0.00555,0
0.12331,205,3342392,0,1,0.88902,0.889,0.0055562,0
0.12335,205,3342392,0,1,0.89002,0.89,0.0055625,0
0.1234,205,3342392,0,1,0.89102,0.891,0.0055688,0
0.12345,205,3342392,0,1,0.89202,0.892,0.005575,0
0.1235,205,3342392,0,1,0.89302,0.893,0.0055812,0
0.12355,657,3211329,0,1,0.89402,0.894,0.0055875,0
0.12359,0,3211310,0,1,0.89502,0.895,0.0055938,0
0.12363,0,3211310,0,1,0.89602,0.896,0.0056,0
0.12368,0,3211310,0,1,0.89702,0.897,0.0056062,0
0.12372,0,3211310,0,1,0.89802,0.898,0.0056125,0
0.12377,0,3211310,0,1,0.89902,0.899,0.0056188,0
0.12381,0,3211310,0,1,0.90002,0.9,0.005625,0
0.12385,0,3014705,0,1,0.90102,0.901,0.0056312,0
0.12389,0,3014705,0,1,0.90202,0.902,0.0056375,0
0.12393,0,3014705,0,1,0.90302,0.903,0.0056438,0
0.12397,0,3014705,0,1,0.90402,0.904,0.00565,0
0.12401,0,3014705,0,1,0.90502,0.905,0.0056562,0
0.12405,0,3014705,0,1,0.90602,0.906,0.0056625,0
0.12408,32525,3145772,0,1,0.90702,0.907,0.0056688,0
0.12412,32525,3145772,0,1,0.90802,0.908,0.005675,0
0.12415,32525,3145772,0,1,0.90902,0.909,0.0056812,0
0.12419,32525,3145772,0,1,0.91002,0.91,0.0056875,0
0.12422,32525,3145772,0,1,0.91102,0.911,0.0056937,0
0.12425,32525,3145772,0,1,0.91202,0.912,0.0057,0
0.12429,212,3145772,0,1,0.91302,0.913,0.0057063,0
0.12431,213,3211308,0,1,0.91402,0.914,0.0057125,0
0.12434,213,3211308,0,1,0.91502,0.915,0.0057187,0
