"density","velocity:0","velocity:1","velocity:2","pressure","cell_centered_B:0","cell_centered_B:1","cell_centered_B:2","Cell Type"
0.23537,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23537,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23537,0.5986,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23537,0.5986,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23537,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23537,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23537,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23537,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23537,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59862,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5832,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.53409,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23535,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51574,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59858,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.53409,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53409,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53409,0,3
0.23535,0.5986,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59857,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59857,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59857,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59857,-1.5831,0,0.51571,0.75,-0.53413,0,3
0.23535,0.59857,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59858,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53413,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53413,0,3
0.23535,0.59859,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23535,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59861,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23535,0.59861,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53412,0,3
0.23536,0.59859,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51574,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51574,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51574,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59859,-1.5831,0,0.51574,0.75,-0.53411,0,3
0.23536,0.59858,-1.5831,0,0.51574,0.75,-0.53411,0,3
0.23536,0.59859,-1.5831,0,0.51574,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51573,0.75,-0.5341,0,3
0.23536,0.59862,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.5341,0,3
0.23536,0.59858,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59857,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.59858,-1.5831,0,0.51573,0.75,-0.53411,0,3
0.23536,0.5986,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59861,-1.5831,0,0.51571,0.75,-0.5341,0,3
0.23536,0.59861,-1.5831,0,0.51571,0.75,-0.5341,0,3
0.23536,0.59859,-1.5831,0,0.51572,0.75,-0.53411,0,3
0.23536,0.59856,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59855,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59856,-1.5831,0,0.51572,0.75,-0.53412,0,3
0.23536,0.59858,-1.5831,0,0.51571,0.75,-0.53412,0,3
0.23535,0.59859,-1.5831,0,0.5157,0.75,-0.53411,0,3
0.23535,0.59859,-1.5831,0,0.5157,0.75,-0.53411,0,3
0.23535,0.59857,-1.5831,0,0.5157,0.75,-0.53412,0,3
0.23535,0.59854,-1.5831,0,0.51571,0.75,-0.53413,0,3
0.23535,0.59853,-1.5831,0,0.51571,0.75,-0.53413,0,3
0.23535,0.59854,-1.5831,0,0.51571,0.75,-0.53413,0,3
0.23535,0.59856,-1.5831,0,0.5157,0.75,-0.53413,0,3
0.23535,0.59858,-1.5831,0,0.51569,0.75,-0.53412,0,3
0.23534,0.59858,-1.583,0,0.51569,0.75,-0.53412,0,3
0.23535,0.59856,-1.5831,0,0.51569,0.75,-0.53413,0,3
0.23535,0.59853,-1.5831,0,0.5157,0.75,-0.53414,0,3
0.23535,0.59852,-1.5831,0,0.51571,0.75,-0.53414,0,3
0.23535,0.59852,-1.5831,0,0.5157,0.75,-0.53414,0,3
0.23535,0.59856,-1.5831,0,0.51569,0.75,-0.53413,0,3
0.23534,0.59858,-1.583,0,0.51568,0.75,-0.53412,0,3
0.23534,0.59858,-1.5831,0,0.51568,0.75,-0.53412,0,3
0.23534,0.59857,-1.5831,0,0.51569,0.75,-0.53412,0,3
0.23535,0.59853,-1.5831,0,0.51571,0.75,-0.53413,0,3
0.23535,0.59852,-1.5831,0,0.51571,0.75,-0.53414,0,3
0.23535,0.59853,-1.5831,0,0.51571,0.75,-0.53413,0,3
0.23535,0.59857,-1.5831,0,0.5157,0.75,-0.53412,0,3
0.23534,0.5986,-1.5831,0,0.51569,0.75,-0.53411,0,3
0.23534,0.5986,-1.5831,0,0.51569,0.75,-0.53411,0,3
0.23534,0.59858,-1.5831,0,0.5157,0.75,-0.53412,0,3
0.23535,0.59854,-1.5831,0,0.51572,0.75,-0.53413,0,3
0.23535,0.59853,-1.5831,0,0.51572,0.75,-0.53413,0,3
0.23535,0.59853,-1.5831,0,0.51572,0.75,-0.53413,0,3
